FormattedTime,ARIMA,RNN,LSTM,CNN,GRU,TCN,Raw,Average
04:34:50,9764.192188309353,8164.17578125,8420.7470703125,9058.7353515625,9012.541015625,8056.92626953125,8710.0,8746.2196127651
04:34:55,10165.396268766564,6787.22265625,7005.3515625,7846.9482421875,7963.43408203125,7143.55322265625,9160.0,7818.6510057319265
04:35:00,10449.228644580977,5547.77880859375,5737.18359375,6331.8271484375,6581.41796875,6077.998046875,675.0,6787.57236849787
04:35:05,10650.026247308855,4746.84912109375,5170.95458984375,5538.57373046875,5598.7685546875,5471.05810546875,4610.0,6196.03839147856
04:35:10,4506.738284326024,4904.81103515625,4517.0859375,5150.39453125,4921.70166015625,4219.45068359375,5300.0,4703.363688663711
04:35:15,4556.406506722447,5848.4873046875,5335.58154296875,6006.71240234375,5632.23779296875,4523.3046875,6530.0,5317.121706198533
04:35:20,4591.522816353781,6460.68505859375,6002.92529296875,6552.90576171875,6382.7255859375,5127.5224609375,6510.0,5853.047829418339
04:35:25,4616.350666891321,6352.693359375,6029.376953125,6454.84814453125,6329.375,5591.09375,2150.0,5895.622978987095
04:35:30,4633.904395309424,6075.31689453125,6203.42041015625,6243.154296875,6313.7451171875,5441.34765625,3820.0,5818.481461718237
04:35:35,3948.9365485709054,4195.21826171875,4001.5302734375,4077.68115234375,4361.43994140625,5363.6962890625,4370.0,4324.750411089942
04:35:40,3792.228362732028,4437.83837890625,4281.5185546875,5022.23876953125,4744.88427734375,5195.31298828125,7450.0,4579.003555247004
04:35:45,3681.454085491965,4766.73876953125,5066.85302734375,5859.48583984375,5220.60791015625,6035.6220703125,2840.0,5105.126950446577
04:35:50,3603.149685295061,5047.96728515625,5807.35205078125,6283.4951171875,5403.72119140625,6337.1767578125,3400.0,5413.810347939801
04:35:55,3547.797673591938,5039.89208984375,6171.17138671875,6064.4208984375,5480.76611328125,5722.66748046875,13200.0,5337.785940390322
04:36:00,8603.526850766542,8138.00537109375,8125.03515625,8695.5078125,8241.3017578125,8390.2451171875,2760.0,8365.603677601715
04:36:05,9303.08345975854,7936.9228515625,7503.8193359375,8547.1669921875,7885.28466796875,8750.501953125,12600.0,8321.129876756631
04:36:10,9798.09312049352,6985.064453125,6475.88232421875,7892.9931640625,6930.794921875,7670.9453125,5230.0,7625.628882712461
04:36:15,10148.364365266736,5932.283203125,6030.794921875,6681.59228515625,5813.99755859375,6783.92578125,2360.0,6898.493019211122
04:36:20,10396.218002573152,5324.75439453125,5699.740234375,5629.60986328125,5262.5126953125,5349.79296875,4610.0,6277.104693137192
04:36:25,3019.4876202105265,3404.47216796875,3556.647705078125,3276.21728515625,3719.579345703125,4260.3466796875,2410.0,3539.4584673007125
04:36:30,2723.256545740908,4238.52099609375,4271.06494140625,4279.2080078125,4845.837890625,4750.37109375,5150.0,4184.709912571401
04:36:35,2513.690066646732,5208.9228515625,5114.74755859375,5173.25439453125,5920.1005859375,5961.3037109375,4940.0,4982.003194701538
04:36:40,2365.4338135221665,5784.75341796875,5685.05517578125,6006.31005859375,5961.470703125,6119.1142578125,6120.0,5320.356237800569
04:36:45,2260.5510255613217,5956.931640625,5677.56640625,6134.91943359375,6186.01318359375,5683.8486328125,3410.0,5316.63838707272
04:36:50,5900.196147352666,5754.099609375,6001.3046875,5919.88134765625,5908.931640625,5961.29150390625,9260.0,5907.617489402527
04:36:55,5989.93757511749,5743.7568359375,5935.75244140625,6018.54833984375,5826.22216796875,5568.89453125,3100.0,5847.185315253957
04:37:00,6053.413811240562,5627.796875,5784.66015625,6129.3408203125,5758.22998046875,5356.22119140625,7070.0,5784.943805779677
04:37:05,6098.312055593336,5554.91064453125,5690.48779296875,6092.74853515625,5487.599609375,5540.84716796875,7720.0,5744.150967598889
04:37:10,6130.069646608231,5484.513671875,5555.62841796875,6118.9130859375,5275.279296875,5932.17578125,3000.0,5749.42998341908
04:37:15,6784.767846384241,6496.79541015625,6859.25439453125,6708.80810546875,6938.13525390625,7453.52099609375,10600.0,6873.54700109008
04:37:20,6882.613243825263,6404.11962890625,6216.28173828125,6362.22607421875,6660.86767578125,6544.3671875,4710.0,6511.745924752126
04:37:25,6951.824331488857,6091.00048828125,5789.46533203125,6075.9404296875,5904.49560546875,7003.83203125,7470.0,6302.7597030346005
04:37:30,7000.780897468008,5618.79736328125,5794.724609375,5621.2216796875,5382.142578125,6706.16552734375,2900.0,6020.638775880085
04:37:35,7035.410397355665,5423.08642578125,5716.57373046875,5434.23779296875,5056.85791015625,7258.3564453125,7670.0,5987.420450340527
04:37:40,7390.601288696789,7099.2138671875,7776.6435546875,7422.13623046875,7562.45947265625,7004.794921875,8200.0,7375.974889261965
04:37:45,7867.639430468498,7114.94580078125,7965.55419921875,7542.05712890625,7318.90869140625,6948.365234375,8320.0,7459.578414192666
04:37:50,8205.089190759283,6694.69970703125,7039.03076171875,7266.06689453125,6896.8173828125,6046.619140625,4380.0,7024.720512913004
04:37:55,8443.796184496488,6056.5185546875,6485.20068359375,6464.96533203125,6149.1220703125,5584.78955078125,6790.0,6530.732062650456
04:38:00,8612.653998501019,5617.25341796875,5350.4892578125,6076.35986328125,5668.763671875,5099.97705078125,1990.0,6070.9162100366275
04:38:05,4201.439793160836,4456.9365234375,4290.9560546875,4683.75244140625,4448.47802734375,3853.702392578125,7150.0,4322.54420543566
04:38:10,3949.4661074100472,4805.177734375,4435.5322265625,5139.501953125,4700.71533203125,4532.57861328125,5160.0,4593.82866113084
04:38:15,3771.237678292545,5255.33984375,5276.59423828125,5649.3828125,5344.77587890625,5065.568359375,2590.0,5060.483135184174
04:38:20,3645.171447007149,5715.70654296875,5886.1416015625,5868.4443359375,5647.91015625,6003.849609375,9570.0,5461.20394885015
04:38:25,3556.0010786815374,5729.91748046875,5940.8115234375,5856.9365234375,5881.3544921875,5449.51123046875,9510.0,5402.422054780257
04:38:30,7624.510820414209,7302.603515625,6672.55322265625,6950.0341796875,6947.66064453125,7532.45068359375,3130.0,7171.635511084659
04:38:35,7645.51141231496,5935.306640625,6061.486328125,6140.94970703125,5980.05419921875,7656.96533203125,11300.0,6570.045603224368
04:38:40,7660.365508392648,4914.31982421875,5821.89404296875,5782.888671875,5281.3134765625,6363.751953125,2760.0,5970.755579523774
04:38:45,7670.872077508793,4982.59814453125,5271.63671875,5495.46533203125,5373.97119140625,5461.400390625,5230.0,5709.323975808757
04:38:50,7678.303562670529,5307.61181640625,5600.07177734375,5344.896484375,5906.7626953125,4881.103515625,6600.0,5786.458308622171
04:38:55,7565.601735271952,7295.314453125,6731.3330078125,7905.00537109375,6957.26708984375,8118.4072265625,11900.0,7428.821480618241
04:39:00,8085.581924132257,7170.77880859375,6672.5263671875,8115.1162109375,7045.5693359375,7546.3662109375,3540.0,7439.323142954334
04:39:05,8453.368396426555,6493.8349609375,6445.91455078125,7478.427734375,6532.51025390625,7065.41357421875,7880.0,7078.244911774217
04:39:10,8713.506940356781,5733.33251953125,6061.45556640625,6360.3134765625,5972.8095703125,5971.732421875,6390.0,6468.858415840713
04:39:15,8897.505176115677,5239.9482421875,5366.91455078125,5588.10986328125,5493.07275390625,5036.28759765625,7380.0,5936.973030654696
04:39:20,5955.002889481245,6338.1708984375,5817.5234375,5783.5302734375,6348.31396484375,6739.32568359375,2510.0,6163.644524548957
04:39:25,5852.943006174238,6484.63818359375,5637.33447265625,5803.5654296875,6481.11669921875,6689.056640625,9790.0,6158.109071992581
04:39:30,5780.775867841102,6688.04833984375,5721.1162109375,6028.3720703125,6490.16357421875,6104.37255859375,5140.0,6135.4747702912255
04:39:35,5729.746063706138,6461.2353515625,5758.07861328125,5890.54931640625,6316.47412109375,5770.6025390625,5910.0,5987.781000852065
04:39:40,5693.66259177973,6071.39111328125,5986.43701171875,5758.26513671875,6261.58251953125,5114.29296875,5310.0,5814.271890296621
04:39:45,6295.740574593503,6358.6650390625,6659.23291015625,6480.07568359375,6734.33349609375,6061.22412109375,8340.0,6431.545304098917
04:39:50,6381.114498617371,6598.06201171875,6742.68603515625,6420.4541015625,7162.95703125,6019.01416015625,5720.0,6554.047973076853
04:39:55,6441.480955874406,6511.46875,6140.451171875,6407.37890625,7060.96484375,6375.44677734375,7840.0,6489.531900848859
04:40:00,6484.16505647574,6233.10986328125,5781.06103515625,5897.59814453125,6493.07470703125,6682.71240234375,8730.0,6261.953534803248
04:40:05,6514.346261849234,5825.69091796875,5585.21630859375,5503.33740234375,5769.4208984375,6517.25146484375,10200.0,5952.543875672788
04:40:10,9588.950235308135,9325.6455078125,9814.06640625,9208.767578125,9333.16015625,8464.82421875,7890.0,9289.235683749272
04:40:15,9791.417991271195,8480.4013671875,8982.94921875,8520.62109375,8558.5869140625,7540.18505859375,8790.0,8645.693607269157
04:40:20,9934.637208532473,7271.53955078125,7466.474609375,7474.07861328125,7291.6416015625,6562.09521484375,8620.0,7666.744466396036
04:40:25,10035.945903812695,6433.2412109375,6181.98291015625,6473.7080078125,6392.8984375,5640.05126953125,2770.0,6859.6379566250325
04:40:30,10107.608435808368,5753.78564453125,5716.24609375,5779.18994140625,5736.5908203125,5124.71435546875,4600.0,6369.689215212853
04:40:35,2743.89316059911,3251.08984375,2911.149658203125,3396.860595703125,3252.254638671875,3791.938720703125,2160.0,3224.5311029383934
04:40:40,2162.1756339466456,3728.093017578125,3523.314697265625,4229.40625,4014.06640625,4551.62939453125,4020.0,3701.4475665952737
04:40:45,1750.0849154308837,4610.896484375,4869.951171875,5115.00048828125,4922.33837890625,5302.17236328125,3500.0,4428.407300358272
04:40:50,1458.1584175925402,5409.994140625,5400.3349609375,5971.77001953125,5864.72509765625,5945.90478515625,7650.0,5008.481236916465
04:40:55,1251.3566714937608,5843.0390625,6005.15966796875,6128.34033203125,5758.751953125,6567.96728515625,3880.0,5259.102495379168
04:41:00,5235.302953980061,5150.76025390625,4958.03759765625,4970.556640625,5335.8212890625,5221.55078125,4970.0,5145.3382527466765
04:41:05,5221.239384027606,5302.2998046875,5461.0361328125,5106.392578125,5269.6884765625,5440.5458984375,5150.0,5300.200379108767
04:41:10,5211.283108130047,5694.07666015625,6032.16845703125,5290.83251953125,5454.18017578125,6329.64990234375,5320.0,5668.698470495633
04:41:15,5204.234582749687,5860.197265625,5929.67529296875,5720.6103515625,5700.15380859375,6367.88134765625,7230.0,5797.125441525989
04:41:20,5199.244593465668,6011.72998046875,5439.12841796875,5871.89453125,5876.72314453125,6715.38818359375,3540.0,5852.351475213027
04:41:25,5314.695521309133,5063.53955078125,4532.74267578125,5336.6826171875,5180.76220703125,5733.32275390625,7890.0,5193.624220999439
04:41:30,5105.986043922297,4811.99853515625,4089.390625,4878.60986328125,4898.7412109375,6036.61669921875,3230.0,4970.223829586007
04:41:35,4958.230134483953,4873.33251953125,4268.828125,4834.7783203125,4830.43212890625,5619.5029296875,4270.0,4897.517359653575
04:41:40,4853.626313673807,5274.18798828125,4745.17431640625,5206.96240234375,4917.91650390625,5933.42724609375,4140.0,5155.2157951175095
04:41:45,4779.57202122842,5604.81982421875,5486.3955078125,5512.77587890625,5616.2001953125,6126.21240234375,7090.0,5520.995971637029
04:41:50,5492.259709168035,5247.09375,5137.701171875,5202.4482421875,5114.6162109375,5423.189453125,5930.0,5269.551422882173
04:41:55,5564.421830142887,4700.939453125,4995.0771484375,5349.78466796875,4456.33984375,5748.47314453125,3950.0,5135.839347992564
04:42:00,5615.503135781622,4327.64111328125,4753.65966796875,5581.52099609375,4266.59716796875,5381.95556640625,3120.0,4987.812941250061
04:42:05,5651.6619924020815,4441.0078125,4912.2431640625,5708.89208984375,4637.00634765625,5306.3408203125,2650.0,5109.525371129514
04:42:10,5677.257714667791,4913.0634765625,5291.65478515625,5421.46533203125,5422.91015625,5357.552734375,7230.0,5347.317366507133
04:42:15,4310.924824308618,4024.13134765625,3990.447998046875,4049.75341796875,4060.824462890625,5256.07080078125,2040.0,4282.0254752753945
04:42:20,4458.857982275608,3937.220458984375,4183.404296875,4632.5927734375,3872.70751953125,6165.33740234375,4070.000000000001,4541.686738907913
04:42:25,4563.56843794918,4071.338623046875,4734.6220703125,5129.3818359375,4415.10693359375,6502.12255859375,4860.0,4902.6900765722585
04:42:30,4637.68488133514,4679.7890625,5252.0927734375,5445.97265625,4805.51318359375,6280.25341796875,1390.0,5183.550995847523
04:42:35,4690.146186606404,5121.04736328125,5694.01171875,5731.9052734375,5298.90625,6087.18701171875,1520.0,5437.200633965651
04:42:40,2356.6211386521586,2569.69921875,3277.430419921875,2632.669189453125,2829.1513671875,2085.665283203125,1900.0,2625.206102861297
04:42:45,2388.935295623592,2995.466796875,3906.0830078125,3287.746337890625,3392.438720703125,3387.989013671875,4170.0,3226.443195429452
04:42:50,2411.8073195909355,3754.969970703125,4758.18505859375,4081.20068359375,4500.2099609375,4276.1953125,2550.0,3963.7613843198433
04:42:55,2427.9961832157915,4623.5732421875,5398.7451171875,4714.06884765625,5213.88037109375,4427.1640625,714.0,4467.571303973465
04:43:00,2439.4546927835668,5015.44140625,5682.64990234375,5151.388671875,5694.8447265625,4991.39892578125,1120.0,4829.196387599344
04:43:05,749.4131427888337,1453.69140625,1406.164306640625,1252.701904296875,1598.0731201171875,2062.209228515625,424.0,1420.3755181015242
04:43:10,726.239326075019,3407.7578125,2117.08056640625,2497.10009765625,3316.2314453125,3042.76806640625,2480.0,2517.862885726045
04:43:15,709.840552229536,5103.03173828125,3979.64208984375,4053.640869140625,4842.7587890625,4196.94140625,8100.0,3814.3092408012767
04:43:20,698.2360855611264,6160.84375,5639.4462890625,5095.19775390625,5592.626953125,4279.06298828125,5720.0,4577.568969989354
04:43:25,690.0242736337777,6243.67529296875,6472.4306640625,5440.9892578125,5467.828125,5962.7900390625,10800.0,5046.289608756671
04:43:30,7772.748839973003,7187.9716796875,6943.537109375,7075.5947265625,7011.0322265625,6664.2216796875,7840.0,7109.1843769746665
04:43:35,7446.907864881652,5502.9658203125,5823.55322265625,5653.6044921875,5381.97412109375,5986.4033203125,3060.0,5965.901473574025
04:43:40,7216.181523031668,4427.5986328125,5433.13623046875,4873.22802734375,4827.02880859375,5261.98095703125,3110.0,5339.859029880278
04:43:45,7052.805370574012,4436.11474609375,4928.576171875,5028.884765625,4813.978515625,5044.29736328125,4890.0,5217.442822179002
04:43:50,6937.119545635905,5145.08203125,4941.36669921875,5683.60546875,5103.94775390625,6001.666015625,5170.0,5635.464585730983
04:43:55,4310.933685773506,4302.14111328125,4133.59521484375,4452.6669921875,4118.48828125,6000.53857421875,4800.0,4553.060643592459
04:44:00,4518.089019320603,4352.70361328125,4414.080078125,5131.669921875,4432.58935546875,6830.52001953125,3480.0,4946.608667933642
04:44:05,4664.8131157947855,4375.53564453125,4847.42236328125,5621.68896484375,4691.357421875,7198.31982421875,4850.0,5233.1895557574635
04:44:10,4768.734941593543,4736.52734375,5217.4189453125,6230.18359375,5294.3359375,6632.22607421875,7320.0,5479.904472687465
04:44:15,4842.340750979105,5077.92822265625,5313.65380859375,6280.1484375,5587.45751953125,4870.00927734375,10500.0,5328.589669434017
04:44:20,6696.346479964646,6666.02294921875,6596.814453125,6100.609375,6398.90380859375,6401.7744140625,2900.0,6476.745246660774
04:44:25,6619.948526942412,5785.80322265625,5869.47607421875,5350.91748046875,5966.93408203125,6187.77294921875,4200.0,5963.475389256027
04:44:30,6565.827069874908,5588.67138671875,6054.78759765625,4817.068359375,5594.09619140625,5141.48876953125,10000.0,5626.989895760401
04:44:35,6527.486617032446,5580.0927734375,5728.11279296875,5040.271484375,5684.98876953125,5614.07666015625,5730.0,5695.838182916866
04:44:40,6500.325664541244,5603.73779296875,5775.17431640625,5668.45166015625,5532.0009765625,7880.841796875,3150.0,6160.088701251666
04:44:45,6517.615046080078,6877.88427734375,7276.99169921875,6710.33642578125,7124.77978515625,6309.2001953125,5480.0,6802.801238148762
04:44:50,6828.212285885375,7631.27099609375,7439.38134765625,6585.62646484375,7769.142578125,6747.169921875,12800.0,7166.800599079854
04:44:55,7048.247953358137,7871.546875,6906.0634765625,6451.0654296875,7664.4833984375,6630.41259765625,4370.0,7095.303288450314
04:45:00,7204.127300484769,7349.71826171875,5962.888671875,6143.5361328125,6743.849609375,4867.0986328125,6110.0,6378.536434846419
04:45:05,7314.556537433969,6395.5927734375,5653.9775390625,5885.33544921875,5917.80615234375,4985.07958984375,6980.0,6025.39134022337
04:45:10,6497.557872112674,6303.02490234375,6594.97265625,6656.2607421875,6516.52001953125,5728.05224609375,8039.999999999999,6382.73140641982
04:45:15,6320.228010175692,5964.908203125,6171.45263671875,6574.7529296875,6248.13623046875,6942.31787109375,5770.0,6370.299313544906
04:45:20,6194.603415354798,5716.71630859375,5620.17724609375,6393.78857421875,5766.2099609375,5240.65869140625,4920.0,5822.025699434133
04:45:25,6105.608033237361,5565.9697265625,5426.92333984375,6053.8408203125,5720.1357421875,6222.13818359375,8390.0,5849.102640956226
04:45:30,6042.561636554287,5532.72314453125,5513.60791015625,5955.25244140625,5667.68896484375,6295.82958984375,4180.0,5834.610614555922
04:45:35,7615.610214420402,7477.3603515625,7599.099609375,7349.99267578125,7243.32861328125,6929.423828125,10100.0,7369.135882090899
04:45:40,7953.842665331476,7569.2880859375,7773.98583984375,7364.19091796875,7235.015625,6783.86865234375,7200.0,7446.698631070871
04:45:45,8193.48043763915,6803.7392578125,7343.0078125,6462.9423828125,6854.73291015625,6535.85595703125,7260.0,7032.293126325274
04:45:50,8363.263856592293,5995.056640625,6242.65185546875,6015.6337890625,5950.86279296875,5548.17626953125,4100.0,6352.6075340414245
04:45:55,8483.555449498643,5419.443359375,5784.4384765625,5586.60693359375,5708.31884765625,5025.7958984375,3940.0,6001.359827520606
04:46:00,6439.000981556803,6273.9814453125,6658.9580078125,6574.2412109375,6323.62744140625,5470.8056640625,11700.0,6290.102458514676
04:46:05,6574.8998495344085,5793.529296875,6787.05517578125,6719.9423828125,6137.921875,5713.529296875,4240.0,6287.812979479692
04:46:10,6671.158895768582,5242.89453125,6784.29150390625,6567.474609375,5879.95166015625,5452.21630859375,3810.0,6099.664584841638
04:46:15,6739.340508461923,5037.3349609375,6069.166015625,5958.92578125,5514.2890625,6017.302734375,3300.0,5889.3931771915695
04:46:20,6787.6344869640125,5149.826171875,5820.72265625,5375.1982421875,5229.35498046875,5952.72900390625,6080.0,5719.244256941919
04:46:25,3640.927445278269,3780.984130859375,3920.829833984375,3860.611083984375,3712.3984375,4686.748046875,2440.0,3933.7498297468983
04:46:30,3577.200375896756,4287.8310546875,4487.84130859375,4401.22705078125,4038.29638671875,5738.75537109375,2970.0,4421.858591295292
04:46:35,3532.0586405856816,4903.052734375,4783.13818359375,5168.611328125,5050.44677734375,6525.01025390625,6090.0,4993.7196529882385
04:46:40,3500.082020812136,5281.10400390625,5808.79833984375,5743.76953125,5424.8935546875,6890.4521484375,5290.0,5441.516599822856
04:46:45,3477.4310481568805,5615.05078125,6008.85546875,5740.86474609375,5791.26953125,6228.2919921875,1540.0,5476.9605946146885
04:46:50,3567.482341918941,3701.863037109375,4051.662353515625,3259.726806640625,3794.439208984375,3775.8828125,5420.0,3691.84276011149
04:46:55,3333.0503053550988,4224.09375,4594.07763671875,3371.68701171875,4044.855224609375,4403.11474609375,2250.0,3995.146445749287
04:47:00,3166.9909114988845,4925.359375,4369.99853515625,3898.28515625,4549.390625,4997.67333984375,7050.0,4317.949657124814
04:47:05,3049.363121832929,5615.61962890625,6029.83935546875,4658.95849609375,5351.00390625,5566.6005859375,4780.0,5045.230849081529
04:47:10,2966.041747592104,5881.44384765625,6085.958984375,5181.109375,5645.6474609375,5657.98193359375,7330.0,5236.363891525767
04:47:15,8488.088398802583,8272.5185546875,8518.873046875,8082.966796875,8524.041015625,7121.2822265625,9270.0,8167.961673237929
04:47:20,9199.065477119122,8293.7998046875,8406.6748046875,8071.892578125,8436.09765625,7040.42333984375,8440.0,8241.325610118813
04:47:25,9703.194724621742,7339.6513671875,7261.7548828125,7188.36083984375,7521.3486328125,6162.76220703125,8800.0,7529.5121090515395
04:47:30,10060.655331916323,6215.375,6307.78466796875,6042.00634765625,6168.8388671875,5981.81201171875,5660.0,6796.078704407929
04:47:35,10314.11828095252,5373.87109375,5659.712890625,5516.36865234375,5558.67578125,5381.7978515625,7230.0,6300.757425080628
04:47:40,5799.00707428743,5747.3212890625,5564.45849609375,5911.3837890625,5680.73193359375,5468.12548828125,6120.0,5695.17134506353
04:47:45,5273.580417078065,5170.90673828125,4962.71044921875,5522.65478515625,5197.92138671875,5001.4716796875,4080.0,5188.2075760234275
04:47:50,4901.036165420056,5004.9580078125,4946.78271484375,5382.0068359375,5082.037109375,4954.44873046875,4130.0,5045.211593976259
04:47:55,4636.890413507582,5243.4814453125,5129.83154296875,5457.04248046875,5386.958984375,5326.3251953125,2350.0,5196.75501032418
04:48:00,4449.602653884714,5461.88037109375,5590.7255859375,5536.99609375,5560.06884765625,5227.02587890625,1660.0,5304.3832385380765
04:48:05,2693.6990078883227,3381.89208984375,3227.32275390625,3133.061279296875,2823.53515625,2715.71484375,4620.0,2995.870855155866
04:48:10,2820.51110073263,4437.56103515625,4245.9130859375,4313.77685546875,3812.265625,3042.615966796875,2690.0,3778.7739448486673
04:48:15,2910.4605541509563,5534.92333984375,5174.724609375,5414.2998046875,4819.890625,4672.2578125,6350.0,4754.426124259534
04:48:20,2974.2628618708454,5748.451171875,6018.8525390625,6079.58740234375,5407.0771484375,5223.39892578125,6680.0,5241.938341561807
04:48:25,3019.518661830537,5734.41650390625,6315.21826171875,6222.263671875,5594.044921875,5450.91162109375,6700.0,5389.395607049882
04:48:30,6922.983760275014,6655.609375,6530.7265625,6175.78076171875,6679.16455078125,6541.73046875,9080.0,6584.332579837502
04:48:35,6857.619740013338,5864.43505859375,5974.3759765625,5648.419921875,5944.1220703125,5947.876953125,3460.0,6039.474953413681
04:48:40,6811.234049832801,5377.46630859375,5056.861328125,5049.0078125,5485.3720703125,5448.01171875,3850.0,5537.992214685675
04:48:45,6778.316364462303,5165.74853515625,4938.3818359375,5142.2431640625,5354.93310546875,5335.2080078125,9900.0,5452.4718354833
04:48:50,6754.956272030051,5434.29541015625,4920.06640625,5287.02880859375,5257.640625,5143.3193359375,3820.0,5466.217809661259
04:48:55,6184.304335029078,6307.1005859375,5602.6513671875,5941.35009765625,6184.79736328125,6441.79541015625,6730.0,6110.333193207971
04:49:00,6384.173726788959,6401.9697265625,5830.466796875,5961.15283203125,6338.349609375,6546.5615234375,6060.0,6243.779035845034
04:49:05,6526.009403646352,6438.3076171875,6116.27685546875,5661.92529296875,6417.791015625,6430.25927734375,5780.0,6265.094910373351
04:49:10,6626.661930041004,6009.89697265625,6198.43212890625,5391.79052734375,6162.8564453125,6085.05615234375,12100.0,6079.11569276725
04:49:15,6698.0891710151645,5860.166015625,5899.16162109375,5311.58447265625,5665.6669921875,5943.8251953125,3860.0,5896.415577981693
04:49:20,5560.4395340852125,5721.966796875,5274.51171875,4972.19140625,5826.04541015625,4684.3740234375,5760.0,5339.921481592327
04:49:25,4993.862473478778,5601.47412109375,5466.3603515625,4245.4375,5618.4765625,4263.43017578125,3480.0,5031.50686406938
04:49:30,4591.721256327151,5828.2724609375,5223.74365234375,4337.84375,5805.7216796875,4371.369140625,8600.0,5026.44532332015
04:49:35,4306.292195081542,5926.04833984375,5630.4140625,5013.43115234375,6091.51708984375,4904.603515625,9340.0,5312.051059206298
04:49:40,4103.702294994697,6290.81787109375,5400.5869140625,5788.4375,6033.63916015625,5759.90234375,8250.0,5562.847680676198
04:49:45,8145.889967815754,7917.38330078125,7756.625,7719.30078125,8125.8994140625,7578.2197265625,5440.0,7873.886365078666
04:49:50,8176.474471802502,7560.4423828125,7518.8310546875,6810.29248046875,8069.69287109375,6155.27880859375,6530.0,7381.835344909792
04:49:55,8198.17238515455,7003.07080078125,6848.68017578125,5808.3779296875,7363.8388671875,5915.6611328125,10500.0,6856.300215234091
04:50:00,8213.565783198115,6409.7734375,6460.1337890625,5421.96044921875,6439.2431640625,5066.3291015625,3860.0,6335.167620767394
04:50:05,8224.486497069674,6051.7685546875,6119.044921875,5401.0615234375,5761.75048828125,5126.943359375,2430.0,6114.175890787654
04:50:10,2204.751714502384,2623.67041015625,2422.140380859375,2846.700927734375,2691.614013671875,1757.9578857421875,1400.0,2424.4725554444076
04:50:15,1415.114588092279,2999.3525390625,3039.2568359375,3082.153076171875,3068.8955078125,2816.6142578125,4270.0,2736.897800814859
04:50:20,854.0667782853398,4264.8291015625,4360.27099609375,4196.39599609375,4160.39208984375,3805.31591796875,2610.0,3606.87847997464
04:50:25,455.4347555989058,5484.7529296875,5139.435546875,5403.03173828125,5452.111328125,4581.65380859375,5570.0,4419.403351193568
04:50:30,172.20133639037368,6114.23388671875,6002.986328125,5929.9814453125,6301.56494140625,5880.9951171875,5780.0,5066.993842523395
04:50:35,4101.357670694777,4011.695068359375,4265.08203125,3735.007568359375,4105.58154296875,4218.10400390625,3120.0,4072.804647589754
04:50:40,3902.455901564768,3919.364501953125,4151.02783203125,3453.783447265625,3702.634521484375,3945.766845703125,3490.0,3845.8388416670446
04:50:45,3761.284622806261,4562.1806640625,4394.3515625,3820.3701171875,3951.654541015625,4734.13720703125,4640.0,4203.996452433856
04:50:50,3661.087776727505,5023.20947265625,4893.31298828125,4720.53515625,4587.81591796875,5747.09912109375,6280.0,4772.176738829584
04:50:55,3589.972688358122,5589.693359375,5803.44921875,5546.25146484375,5297.09423828125,6204.3212890625,13700.0,5338.463709778437
04:51:00,7381.045494041899,7029.74658203125,6363.45703125,7041.13134765625,6736.3134765625,7708.830078125,2730.0,7043.420668277816
04:51:05,7298.830136937418,5727.78857421875,6215.91845703125,5738.94287109375,5426.8603515625,6281.77734375,4170.0,6115.019622432278
04:51:10,7240.496089095089,5061.470703125,5952.03955078125,4839.91796875,4536.31591796875,5575.8408203125,6840.0,5534.346841672098
04:51:15,7199.106484311803,4960.9013671875,5882.646484375,4760.62646484375,4753.99072265625,5360.1328125,3870.0,5486.23405597905
04:51:20,7169.739426007416,5390.912109375,5845.8427734375,5393.06689453125,5434.81884765625,5380.5,3790.0,5769.146675167903
04:51:25,3846.494777772171,3921.3427734375,3976.40283203125,4051.396484375,4102.0009765625,3778.97412109375,3600.0,3946.101994212028
04:51:30,3717.9132858158528,4224.7353515625,4499.78271484375,4231.5244140625,3981.1640625,4183.0546875,4040.0,4139.6957527141
04:51:35,3626.6613568161424,4581.994140625,4985.74951171875,4547.81982421875,4402.04150390625,4799.7451171875,3290.0,4490.668575745399
04:51:40,3561.9015347027307,5246.49853515625,5281.59326171875,5071.4365234375,5106.234375,5758.65234375,2280.0,5004.386095627538
04:51:45,3515.942675463996,5530.85107421875,5690.791015625,5742.64306640625,5663.486328125,6012.33740234375,2920.0,5359.341927030457
04:51:50,4724.246442981683,5455.880859375,6074.70556640625,5091.09130859375,4946.10986328125,4219.43115234375,5390.0,5085.24419883028
04:51:55,5455.340050047241,6578.75830078125,7072.4140625,6071.36181640625,6230.88330078125,5074.8564453125,6100.0,6080.602329304747
04:52:00,5974.279849718358,7021.73583984375,7342.71923828125,6312.28955078125,6789.6552734375,5545.33251953125,9280.0,6497.668711932226
04:52:05,6342.63010347533,6601.388671875,6837.31787109375,5931.14990234375,6640.8271484375,5819.46533203125,7400.0,6362.129838209429
04:52:10,6604.089928928717,5746.544921875,6136.326171875,5589.79638671875,6028.1240234375,5959.09130859375,3730.0,6010.662123571453
04:52:15,6234.717940036592,6130.06884765625,6603.380859375,6092.994140625,6195.02099609375,6956.04150390625,7710.0,6368.704047948806
04:52:20,5908.798210660913,6211.830078125,6425.17626953125,5771.3681640625,6067.64404296875,5765.88916015625,5450.0,6025.1176542507765
